Date,Gold_IRR,USD_IRR,Ounce_USD,Oil_USD,SMA_7,SMA_30,MACD,MACD_Signal,RSI_14,Bollinger_Upper,Bollinger_Lower,Gold_LogRet,USD_LogRet,Ounce_LogRet,Oil_LogRet,Gold_LogRet_Lag_1,USD_LogRet_Lag_1,Ounce_LogRet_Lag_1,Gold_LogRet_Lag_2,USD_LogRet_Lag_2,Ounce_LogRet_Lag_2,Gold_LogRet_Lag_3,USD_LogRet_Lag_3,Ounce_LogRet_Lag_3,Gold_LogRet_Lag_7,USD_LogRet_Lag_7,Ounce_LogRet_Lag_7,Target_Next_LogRet,Target_Next_Price
2021-08-28,11823000.0,275990.0,1792.199951171875,71.06999969482422,11714714.285714285,11156533.333333334,257244.73236550577,222818.75781212014,89.84995586937335,12022150.967887077,10642449.032112923,0.009432829662020657,-0.010811305708407022,0.0,0.0,0.0,0.0,0.0022343882098449877,-0.0005974990575095785,0.0017937868051576245,-0.009683432986547027,-0.0031522922802056275,0.007207498136860494,0.0013300957751088255,0.0,-0.0003716919459979938,-0.0010638733336789578,-0.024314184668445694,11539000.0
2021-08-29,11539000.0,270690.0,1792.199951171875,71.06999969482422,11713428.57142857,11189166.666666666,236081.26084481925,225471.25841865997,67.6923076923077,12035738.83248646,10683861.16751354,-0.024314184668445694,-0.01939037850218245,0.0,0.0,0.009432829662020657,-0.010811305708407022,0.0,0.0,0.0,0.0022343882098449877,-0.0005974990575095785,0.0017937868051576245,-0.009683432986547027,0.008609871859013424,0.020568453279806477,0.0,0.009745236884657433,11652000.0
2021-08-30,11652000.0,274280.0,1809.0,73.41000366210938,11701857.142857144,11226333.333333334,225824.05368935317,225541.81747279863,72.11246200607903,12058668.70175128,10725331.29824872,0.009745236884657433,0.013175227741644637,0.009330318189973276,0.032394913463603736,-0.024314184668445694,-0.01939037850218245,0.0,0.009432829662020657,-0.010811305708407022,0.0,0.0,0.0,0.0022343882098449877,0.015893122640798157,0.007546657977210328,0.0,-0.009398646464413038,11543000.0
2021-08-31,11543000.0,270350.0,1815.0,72.98999786376953,11671428.57142857,11257566.666666666,206519.13009245694,221737.2799967303,66.59649122807018,12063103.245714769,10774396.754285231,-0.009398646464413038,-0.014432066588149862,0.003311261303656005,-0.0057377998122904224,0.009745236884657433,0.013175227741644637,0.009330318189973276,-0.024314184668445694,-0.01939037850218245,0.0,0.009432829662020657,-0.010811305708407022,0.0,0.001958364115184211,-0.00061466150357879,0.010144421993175737,0.006562496567949652,11619000.0
2021-09-01,11619000.0,272790.0,1813.0999755859373,71.58999633789062,11657142.857142856,11286566.666666666,195103.3736550901,216410.49872840228,60.13400335008375,12050666.503163265,10862233.496836735,0.006562496567949652,0.0089848525779172,-0.0010473937325584054,-0.01936706794193126,-0.009398646464413038,-0.014432066588149862,0.003311261303656005,0.009745236884657433,0.013175227741644637,0.009330318189973276,-0.024314184668445694,-0.01939037850218245,0.0,-0.0031522922802056275,0.007207498136860494,0.0013300957751088255,0.0,11619000.0
2021-09-02,11619000.0,272910.0,1808.699951171875,73.02999877929688,11643857.142857144,11314700.0,183936.00466678292,209915.59991607844,56.04801477377654,12018888.6985048,10971111.3014952,0.0,0.0004398020961489246,-0.0024297457991778355,0.01991495066275798,0.006562496567949652,0.0089848525779172,-0.0010473937325584054,-0.009398646464413038,-0.014432066588149862,0.003311261303656005,0.009745236884657433,0.013175227741644637,0.009330318189973276,-0.0005974990575095785,0.0017937868051576245,-0.009683432986547027,0.006177625823956935,11691000.0
2021-09-04,11691000.0,270670.0,1808.699951171875,73.02999877929688,11640857.142857144,11339166.666666666,178834.0944375731,203699.2988203774,60.84229390681004,11988175.571791025,11078924.428208975,0.006177625823956935,-0.008241703813408335,0.0,0.0,0.0,0.0004398020961489246,-0.0024297457991778355,0.006562496567949652,0.0089848525779172,-0.0010473937325584054,-0.009398646464413038,-0.014432066588149862,0.003311261303656005,0.0,0.0,0.0022343882098449877,-0.002569374486486092,11661000.0
2021-09-05,11661000.0,271120.0,1808.699951171875,73.02999877929688,11617714.285714285,11362633.333333334,170405.71355215088,197040.5817667321,59.24956369982548,11970898.788983375,11152101.211016625,-0.002569374486486092,0.0016611606101240343,0.0,0.0,0.006177625823956935,-0.008241703813408335,0.0,0.0,0.0004398020961489246,-0.0024297457991778355,0.006562496567949652,0.0089848525779172,-0.0010473937325584054,0.009432829662020657,-0.010811305708407022,0.0,0.0017992550799218996,11682000.0
2021-09-06,11682000.0,273810.0,1808.699951171875,73.02999877929688,11638142.857142856,11386200.0,163535.5494561419,190339.57530461406,56.27340823970037,11932488.57052987,11251711.42947013,0.0017992550799218996,0.009872907898099631,0.0,0.0,-0.002569374486486092,0.0016611606101240343,0.0,0.006177625823956935,-0.008241703813408335,0.0,0.0,0.0004398020961489246,-0.0024297457991778355,-0.024314184668445694,-0.01939037850218245,0.0,0.010558681200379918,11806000.0
2021-09-07,11806000.0,276810.0,1795.9000244140625,71.69000244140625,11660142.857142856,11415133.333333334,166181.02716489695,185507.86567667066,53.624627606752725,11878715.005238088,11379084.994761912,0.010558681200379918,0.0108969150616786,-0.007102025548191459,-0.018518996997100492,0.0017992550799218996,0.009872907898099631,0.0,-0.002569374486486092,0.0016611606101240343,0.0,0.006177625823956935,-0.008241703813408335,0.0,0.009745236884657433,0.013175227741644637,0.009330318189973276,0.002537857719465673,11836000.0
2021-09-08,11836000.0,278410.0,1790.699951171875,72.5999984741211,11702000.0,11443133.333333334,168753.05639922246,182156.90382118104,53.944773175542416,11888198.783302182,11415501.216697818,0.002537857719465673,0.005763497096828994,-0.002899725043928858,0.012613598893308136,0.010558681200379918,0.0108969150616786,-0.007102025548191459,0.0017992550799218996,0.009872907898099631,0.0,-0.002569374486486092,0.0016611606101240343,0.0,-0.009398646464413038,-0.014432066588149862,0.003311261303656005,0.0,11836000.0
2021-09-09,11836000.0,278270.0,1797.4000244140625,71.44999694824219,11733000.0,11471366.666666666,168845.06726487167,179494.53650991915,55.98771750255886,11906047.826270252,11432452.173729748,0.0,-0.000502981975108029,0.0037346122321662177,-0.015967039149054684,0.002537857719465673,0.005763497096828994,-0.002899725043928858,0.010558681200379918,0.0108969150616786,-0.007102025548191459,0.0017992550799218996,0.009872907898099631,0.0,0.006562496567949652,0.0089848525779172,-0.0010473937325584054,-0.02247093567202254,11573000.0
