Date,Portfolio_Value,Cash,Position_Value,Has_Position,Drawdown,Signal,Daily_Return
2022-01-12,921702760.6040992,921702760.6040992,0.0,False,0.08751083745083721,HOLD,0.0
2022-01-13,921702760.6040992,921702760.6040992,0.0,False,0.08751083745083721,HOLD,0.0
2022-01-15,919121992.8744075,550440888.6327679,368681104.2416396,False,0.090065807105975,BUY,-0.0028000000000001357
2022-01-16,915366537.0242381,550440888.6327679,364925648.3914702,True,0.09378372237126667,HOLD,-0.004085916645759746
2022-01-17,917275047.3743243,550440888.6327679,366834158.7415564,True,0.09189429002333145,HOLD,0.0020849684502237675
2022-01-18,922908231.1495785,550440888.6327679,372467342.51681054,True,0.08631741712539395,HOLD,0.006141215539852585
2022-01-19,925370825.1496897,550440888.6327679,374929936.51692176,True,0.08387943990225175,HOLD,0.0026682977971101973
2022-01-20,925370825.1496897,550440888.6327679,374929936.51692176,True,0.08387943990225175,HOLD,0.0
2022-01-22,930573054.9749244,550440888.6327679,380132166.3421565,True,0.07872921301836404,HOLD,0.005621778517161724
2022-01-23,932635477.4500175,550440888.6327679,382194588.81724954,True,0.07668740709398258,HOLD,0.0022162929219442518
2022-01-24,932050611.3749912,550440888.6327679,381609722.74222326,True,0.07726642668447872,HOLD,-0.0006271111159371623
2022-01-25,931558092.5749688,550440888.6327679,381117203.9422009,True,0.07775402212910727,HOLD,-0.0005284249524774021
2022-01-26,929803494.3498898,550440888.6327679,379362605.71712184,True,0.07949108090059591,HOLD,-0.0018835091864524145
2022-01-27,929803494.3498898,550440888.6327679,379362605.71712184,True,0.07949108090059591,HOLD,0.0
2022-01-29,928356720.3748244,550440888.6327679,377915831.7420565,True,0.08092339251919196,HOLD,-0.0015559997180661922
2022-01-30,922348945.2697282,922348945.2697282,0.0,True,0.08687111222748485,HOLD,-0.006471407997855172
2022-01-31,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-01,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-02,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-03,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-05,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-06,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-07,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-08,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-09,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-10,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-12,922348945.2697282,922348945.2697282,0.0,False,0.08687111222748485,HOLD,0.0
2022-02-13,919766368.2229729,550826790.1150815,368939578.1078913,False,0.08942787311324796,BUY,-0.0028000000000001357
2022-02-16,913943254.0881406,550826790.1150815,363116463.97305906,True,0.09519277777387707,HOLD,-0.006331079648066229
2022-02-19,906127957.7419626,906127957.7419626,0.0,True,0.10292995023642185,EXIT,-0.008551183359819747
2022-02-20,906127957.7419626,906127957.7419626,0.0,False,0.10292995023642185,HOLD,0.0
2022-02-21,903590799.4602851,541139616.3635,362451183.09678507,False,0.10544174637575986,BUY,-0.0028000000000000247
2022-02-22,904292219.5032995,541139616.3635,363152603.1397995,True,0.10474733792327143,HOLD,0.0007762585048822768
2022-02-23,916277353.2817628,541139616.3635,375137736.91826284,True,0.09288201088727352,HOLD,0.013253607097323483
2022-02-24,916277353.2817628,541139616.3635,375137736.91826284,True,0.09288201088727352,HOLD,0.0
2022-02-26,905172135.6989992,905172135.6989992,0.0,True,0.10387621761546068,HOLD,-0.012119930218714825
2022-02-27,902637653.7190418,540568799.4394422,362068854.27959967,False,0.10638536420613753,BUY,-0.0028000000000001357
2022-02-28,902637653.7190418,540568799.4394422,362068854.27959967,True,0.10638536420613753,HOLD,0.0
2022-03-02,901734738.8704643,540568799.4394422,361165939.43102217,True,0.10727925326587268,HOLD,-0.0010003070942778969
2022-03-03,901734738.8704643,540568799.4394422,361165939.43102217,True,0.10727925326587268,HOLD,0.0
2022-03-05,900711435.3754097,540568799.4394422,360142635.93596756,True,0.10829232753357261,HOLD,-0.0011348165385492992
2022-03-06,904323094.76972,540568799.4394422,363754295.3302778,True,0.10471677129463179,HOLD,0.004009785212513606
2022-03-07,916211473.6093245,540568799.4394422,375642674.1698823,True,0.09294723200811829,HOLD,0.013146163034387426
2022-03-08,906319559.8885715,906319559.8885715,0.0,True,0.1027402633983492,HOLD,-0.010796539888094592
2022-03-09,903781865.1208835,541254041.1654549,362527823.9554286,False,0.10525259066083387,BUY,-0.0028000000000000247
2022-03-10,903781865.1208835,541254041.1654549,362527823.9554286,True,0.10525259066083387,HOLD,0.0
2022-03-12,909914295.0547657,541254041.1654549,368660253.88931084,True,0.09918146220821639,HOLD,0.006785298721458721
2022-03-13,907443461.6348035,541254041.1654549,366189420.46934867,True,0.10162759648766898,HOLD,-0.0027154573055844233
2022-03-14,905657316.9938669,541254041.1654549,364403275.82841206,True,0.10339588632823721,HOLD,-0.0019683260902214617
2022-03-15,903156714.4965556,541254041.1654549,361902673.3311007,True,0.10587149210503283,HOLD,-0.0027610912542632704
2022-03-16,907145770.861314,541254041.1654549,365891729.6958592,True,0.10192231146109705,HOLD,0.004416793122090867
2022-03-17,907145770.861314,541254041.1654549,365891729.6958592,True,0.10192231146109705,HOLD,0.0
2022-03-18,908345464.6784765,541254041.1654549,367091423.5130216,True,0.10073461011818208,HOLD,0.0013224928734698604
2022-03-26,911908823.237145,541254041.1654549,370654782.0716901,True,0.09720687188624849,HOLD,0.003922911157958842
2022-03-27,911819516.0050981,541254041.1654549,370565474.83964324,True,0.09729528637827692,HOLD,-9.793438748606498e-05
2022-03-28,913188893.5631495,541254041.1654549,371934852.3976946,True,0.095939597500508,HOLD,0.0015018076867348018
2022-03-29,915481112.519018,541254041.1654549,374227071.3535632,True,0.09367029220511214,HOLD,0.0025101257494761775
2022-03-30,915689496.0604607,541254041.1654549,374435454.8950058,True,0.09346399172371249,HOLD,0.0002276218903842775
2022-03-31,915689496.0604607,541254041.1654549,374435454.8950058,True,0.09346399172371249,HOLD,0.0
2022-04-03,918389372.7615457,918389372.7615457,0.0,True,0.09079110374370435,EXIT,0.0029484631118961158
2022-04-04,918389372.7615457,918389372.7615457,0.0,False,0.09079110374370435,HOLD,0.0
2022-04-05,915817882.5178133,548462133.413195,367355749.1046183,False,0.09333688865322198,BUY,-0.0028000000000000247
2022-04-06,915411960.4410415,915411960.4410415,0.0,True,0.09373875301961598,EXIT,-0.0004432344951115219
2022-04-07,915411960.4410415,915411960.4410415,0.0,False,0.09373875301961598,HOLD,0.0
2022-04-09,915411960.4410415,915411960.4410415,0.0,False,0.09373875301961598,HOLD,0.0
2022-04-10,915411960.4410415,915411960.4410415,0.0,False,0.09373875301961598,HOLD,0.0
2022-04-11,915411960.4410415,915411960.4410415,0.0,False,0.09373875301961598,HOLD,0.0
2022-04-12,915411960.4410415,915411960.4410415,0.0,False,0.09373875301961598,HOLD,0.0
2022-04-13,915411960.4410415,915411960.4410415,0.0,False,0.09373875301961598,HOLD,0.0
2022-04-14,915411960.4410415,915411960.4410415,0.0,False,0.09373875301961598,HOLD,0.0
2022-04-16,912848806.9518065,546684022.7753899,366164784.17641664,False,0.09627628451116106,BUY,-0.0028000000000000247
2022-04-17,912014465.1984044,546684022.7753899,365330442.4230145,True,0.09710228595151989,HOLD,-0.0009139977475439709
2022-04-18,908037436.1738542,546684022.7753899,361353413.3984643,True,0.1010395594838971,HOLD,-0.004360708274166458
2022-04-19,910345781.6916001,546684022.7753899,363661758.9162102,True,0.09875428883223766,HOLD,0.002542125936428885
2022-04-20,906518934.1826624,546684022.7753899,359834911.40727246,True,0.10254288210535019,HOLD,-0.004203729600225858
2022-04-21,906518934.1826624,546684022.7753899,359834911.40727246,True,0.10254288210535019,HOLD,0.0
2022-04-24,902057986.941139,546684022.7753899,355373964.1657491,True,0.10695923647313547,HOLD,-0.004920964221828972
2022-04-25,904394143.8506649,546684022.7753899,357710121.07527494,True,0.10464643244013079,HOLD,0.0025898079096309257
2022-04-26,906118450.1410294,546684022.7753899,359434427.36563945,True,0.10293936279672242,HOLD,0.0019065871910921572
2022-04-27,906813734.9355311,546684022.7753899,360129712.1601412,True,0.10225102826309004,HOLD,0.0007673221910375894
2022-04-28,906813734.9355311,546684022.7753899,360129712.1601412,True,0.10225102826309004,HOLD,0.0
2022-04-30,907258717.2040123,546684022.7753899,360574694.42862236,True,0.10181049416156532,HOLD,0.0004907096698449909
2022-05-01,906062827.3574692,546684022.7753899,359378804.5820793,True,0.10299442955941301,HOLD,-0.001318135415913746
2022-05-02,906062827.3574692,546684022.7753899,359378804.5820793,True,0.10299442955941301,HOLD,0.0
2022-05-05,910234536.1244798,546684022.7753899,363550513.34908986,True,0.09886442235761887,HOLD,0.004604215779580478
2022-05-07,911319180.4039026,546684022.7753899,364635157.62851274,True,0.09779062048515226,HOLD,0.0011916096746240612
2022-05-08,911124500.6614422,546684022.7753899,364440477.88605225,True,0.09798335415456932,HOLD,-0.00021362410299996526
2022-05-09,920015802.6135309,546684022.7753899,373331779.83814096,True,0.08918093213847855,HOLD,0.009758602634035052
2022-05-11,917880249.2729145,917880249.2729145,0.0,True,0.09129513789183974,EXIT,-0.002321213760187346
2022-05-12,917880249.2729145,917880249.2729145,0.0,False,0.09129513789183974,HOLD,0.0
2022-05-14,915310184.5749505,548158084.8657845,367152099.70916593,False,0.0938395115057425,BUY,-0.0027999999999999137
2022-05-15,910866679.5870683,910866679.5870683,0.0,True,0.09823859797752231,EXIT,-0.0048546438822218985
2022-05-16,907891181.7670839,482820064.62645197,425071117.1406319,False,0.10118435189079575,BUY,-0.00326666666666664
2022-05-17,904796914.0761337,482820064.62645197,421976849.44968176,True,0.10424768841825442,HOLD,-0.00340819225155109
2022-05-18,906672227.8282247,482820064.62645197,423852163.2017727,True,0.1023911208258553,HOLD,0.002072635000093692
2022-05-19,906672227.8282247,482820064.62645197,423852163.2017727,True,0.1023911208258553,HOLD,0.0
2022-05-21,914048461.9197828,482820064.62645197,431228397.2933308,True,0.09508862162908496,HOLD,0.008135502406670714
2022-05-22,913610888.7109616,482820064.62645197,430790824.0845096,True,0.09552182073397805,HOLD,-0.0004787199224668415
2022-05-23,913954696.2321782,482820064.62645197,431134631.60572624,True,0.09518145000870493,HOLD,0.00037631723249464955
2022-05-24,914173482.8365889,482820064.62645197,431353418.2101369,True,0.09496485045625831,HOLD,0.00023938451797733684
2022-05-25,917033336.3085277,482820064.62645197,434213271.68207574,True,0.09213358487784948,HOLD,0.003128348749588561
2022-05-28,922487373.8041923,482820064.62645197,439667309.17774034,True,0.08673406746328854,HOLD,0.005947480074846023
2022-05-29,927175658.1844199,482820064.62645197,444355593.5579679,True,0.08209264848229048,HOLD,0.00508222064969166
2022-05-30,928832185.3321004,482820064.62645197,446012120.7056484,True,0.08045268044233772,HOLD,0.0017866378749893386
2022-05-31,932010498.3343735,932010498.3343735,0.0,True,0.0773061387439463,EXIT,0.0034218377145669443
2022-06-01,928965930.7064812,494027698.15044016,434938232.55604106,False,0.08032027202404939,BUY,-0.00326666666666664
2022-06-02,925921363.0785888,925921363.0785888,0.0,True,0.08333440530415258,EXIT,-0.003277372750986607
2022-06-06,925921363.0785888,925921363.0785888,0.0,False,0.08333440530415258,HOLD,0.0
2022-06-07,925921363.0785888,925921363.0785888,0.0,False,0.08333440530415258,HOLD,0.0
2022-06-08,925921363.0785888,925921363.0785888,0.0,False,0.08333440530415258,HOLD,0.0
2022-06-09,925921363.0785888,925921363.0785888,0.0,False,0.08333440530415258,HOLD,0.0
2022-06-11,925921363.0785888,925921363.0785888,0.0,False,0.08333440530415258,HOLD,0.0
2022-06-12,922896686.6258655,490800050.522524,432096636.10334146,False,0.08632884624682567,BUY,-0.00326666666666664
2022-06-13,915056401.0778129,490800050.522524,424256350.5552889,True,0.09409075811220818,HOLD,-0.008495301436953762
2022-06-14,909947001.5071721,490800050.522524,419146950.9846481,True,0.09914908269863706,HOLD,-0.005583699064475867
2022-06-15,903251485.7422314,903251485.7422314,0.0,True,0.10577766821918076,EXIT,-0.007358138170520667
2022-06-16,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-18,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-19,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-20,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-21,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-22,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-23,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-25,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-26,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-27,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-28,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-29,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-06-30,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-07-02,903251485.7422314,903251485.7422314,0.0,False,0.10577766821918076,HOLD,0.0
2022-07-03,900722381.5821531,539421787.2852606,361300594.2968925,False,0.10828149074816709,BUY,-0.0028000000000000247
2022-07-04,883058746.2525496,883058746.2525496,0.0,True,0.12576855544885185,EXIT,-0.019610521166995576
2022-07-05,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-06,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-07,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-08,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-09,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-11,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-12,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-13,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-14,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-16,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-17,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-19,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-20,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-21,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-23,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-24,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-25,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-26,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-27,883058746.2525496,883058746.2525496,0.0,False,0.12576855544885185,HOLD,0.0
2022-07-28,880586181.7630424,527362683.2620226,353223498.50101984,False,0.12821640349359514,BUY,-0.0028000000000000247
2022-07-30,882141889.7502744,527362683.2620226,354779206.4882518,True,0.12667624679762307,HOLD,0.001766673176857303
2022-07-31,879937970.1016958,527362683.2620226,352575286.83967316,True,0.12885813545025018,HOLD,-0.0024983731916444762
2022-08-01,881675177.3541049,527362683.2620226,354312494.09208226,True,0.12713829380641464,HOLD,0.0019742383116032602
2022-08-02,878693403.7119102,527362683.2620226,351330720.44988763,True,0.1300902608070278,HOLD,-0.003381941239565034
2022-08-03,883645740.8045987,527362683.2620226,356283057.5425761,True,0.12518742865818336,HOLD,0.0056360239780657295
2022-08-04,883645740.8045987,527362683.2620226,356283057.5425761,True,0.12518742865818336,HOLD,0.0
2022-08-05,883645740.8045987,527362683.2620226,356283057.5425761,True,0.12518742865818336,HOLD,0.0
2022-08-06,881960390.4850974,527362683.2620226,354597707.2230748,True,0.12685593174548643,HOLD,-0.0019072692162435123
2022-08-09,879704613.903611,527362683.2620226,352341930.64158833,True,0.12908915895464604,HOLD,-0.002557684682693906
2022-08-10,883412384.606514,527362683.2620226,356049701.34449136,True,0.1254184521625791,HOLD,0.004214790560720383
2022-08-11,883412384.606514,527362683.2620226,356049701.34449136,True,0.1254184521625791,HOLD,0.0
2022-08-13,871744574.7022741,527362683.2620226,344381891.44025147,True,0.13696962738236973,HOLD,-0.013207659421071938
2022-08-14,862201991.5509255,862201991.5509255,0.0,True,0.146416820209071,EXIT,-0.010946535749428277
2022-08-15,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-16,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-17,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-18,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-20,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-21,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-22,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-23,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-24,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-25,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-27,862201991.5509255,862201991.5509255,0.0,False,0.146416820209071,HOLD,0.0
2022-08-28,859787825.9745829,514907029.3542127,344880796.6203702,False,0.14880685311248562,BUY,-0.0028000000000000247
2022-08-29,859978714.3731234,514907029.3542127,345071685.0189107,True,0.14861787288765652,HOLD,0.00022201802906907098
2022-08-30,860987695.9082665,514907029.3542127,346080666.55405384,True,0.1476189774135593,HOLD,0.0011732633823136052
2022-08-31,857524434.9633162,514907029.3542127,342617405.6091035,True,0.1510476186354601,HOLD,-0.004022427917854121
2022-09-01,857524434.9633162,514907029.3542127,342617405.6091035,True,0.1510476186354601,HOLD,0.0
2022-09-03,864887273.1927382,514907029.3542127,349980243.8385255,True,0.143758381392049,HOLD,0.008586155600029066
2022-09-04,862051216.9858496,514907029.3542127,347144187.6316369,True,0.14656608758951115,HOLD,-0.0032791050288197843
2022-09-05,862923849.6648922,514907029.3542127,348016820.3106795,True,0.14570217799029206,HOLD,0.0010122747487020245
2022-09-06,862814770.580012,514907029.3542127,347907741.22579926,True,0.14581016669019436,HOLD,-0.0001264063855954678
2022-09-07,864696384.7941976,514907029.3542127,349789355.43998486,True,0.1439473616168782,HOLD,0.002180785816775943
2022-09-08,864696384.7941976,514907029.3542127,349789355.43998486,True,0.1439473616168782,HOLD,0.0
2022-09-10,869114087.7318509,514907029.3542127,354207058.37763816,True,0.13957381927083146,HOLD,0.005108964273864425
2022-09-11,876476925.9612727,514907029.3542127,361569896.60706,True,0.13228458202742047,HOLD,0.008471659052998293
2022-09-12,877195402.6236084,877195402.6236084,0.0,True,0.13157328745833827,EXIT,0.0008197325463503713
2022-09-13,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-09-14,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-09-15,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-09-18,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-09-19,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-09-20,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-09-21,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-09-22,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-09-24,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-09-26,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-09-28,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-09-29,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-10-01,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-10-02,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-10-03,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-10-04,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-10-05,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-10-08,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-09,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-10,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-11,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-12,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-13,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-15,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-16,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-17,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-18,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-19,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-20,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-22,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-23,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-24,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-25,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-26,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-27,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-29,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-30,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-10-31,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-11-01,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-02,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-03,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-05,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-06,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-11-07,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-11-08,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-11-09,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-11-10,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-11-12,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-13,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-14,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-15,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-16,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-17,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-19,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-11-20,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-21,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-22,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-23,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-24,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-26,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-27,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-28,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-11-29,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-11-30,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-01,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-03,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-04,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-05,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-06,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-07,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-10,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-11,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-12,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-13,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-14,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-15,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-17,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-18,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-19,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-20,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-21,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-22,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-24,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,HOLD,0.0
2022-12-25,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-26,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
2022-12-28,877195402.6236084,877195402.6236084,0.0,False,0.13157328745833827,BUY,0.0
